"Polycyclic aromatic hydrocarbons (PAHs)" "Benzo(a)pyrene" "Naphthalene" "Fluoranthene" "Anthracene" "Pyrene" "Chrysene" "Phenanthrene" "Polychlorinated biphenyls (PCBs)" "PCB-126" "PCB-153" "PCB-180" "PCB-209" "Dichlorodiphenyltrichloroethane (DDT)" "Dichlorodiphenyldichloroethylene (DDE)" "Glyphosate" "Atrazine" "Lindane" "Aldrin" "Dieldrin" "Volatile organic compounds (VOCs)" "Benzene" "Toluene" "Xylene" "Ethylbenzene" "Formaldehyde" "Trichloroethylene (TCE)" "Perchloroethylene (PCE)" "Dichloromethane" "Dichloroethene" "Perfluorooctanoic acid (PFOA)" "Perfluorooctane sulfonate (PFOS)" "Nitrogen (N)" "Phosphorus (P)" "Potassium (K)" "Ammonia (NH3)" "Nitrates" "Phosphates" "Uranium (U)" "Radon (Rn)" "Cesium-137 (Cs-137)" "Benzene hexachloride (BHC)" "Hexachlorobenzene (HCB)" "Chlordane" "Heptachlor" "Endosulfan" "Methoxychlor" "Pentachlorophenol" "2,4-Dichlorophenoxyacetic acid (2,4-D)" "Aldicarb" "Carbaryl" "Imidacloprid" "Chlorpyrifos" "Diazinon" "Parathion" "N-Methyl-2-pyrrolidone (NMP)" "Trichloroethane" "Trichloroethene" "Methyl tert-butyl ether (MTBE)" "Perfluorohexane sulfonate (PFHxS)" "Perfluorononanoic acid (PFNA)" "Perfluorodecanoic acid (PFDA)" "Perfluoroundecanoic acid (PFUnDA)" "Perfluorododecanoic acid (PFDoDA)" "Aldicarb sulfone" "Aldicarb sulfoxide" "Carbendazim" "Fipronil" "Fenitrothion" "Chlorfenapyr" "Ethylene glycol" "Butyl benzyl phthalate (BBP)" "Diethyl phthalate (DEP)" "Dimethyl phthalate (DMP)" "Di-n-octyl phthalate (DNOP)" "Di-n-butyl phthalate (DBP)" "Bisphenol A (BPA)" "Triclosan" "Methylmercury" "Cadmium chloride" "Cadmium sulfate" "Cadmium oxide" "Hexavalent chromium (Cr6+)" "Sodium chromate" "Potassium chromate" "Arsenic trioxide" "Arsenic pentoxide" "Nickel sulfate" "Nickel chloride" "Zinc sulfat"
"Heptachlor" 0.82044503976068 0.572280664629912 0.373613662833953 0.943687875487072 0.806654095548155 0.544993668342399 0.968146821986082 0.334404736868902 0.705172789125389 1.07077031716838 0.482603191831834 0.596856658548093 0.955713365466123 0.631263901780663 0.489196278301707 1.0540131072444 0.201448268140406 0.404104637109011 0.843320438211334 0.438528890778395 0.384996701856754 0.82506336446983 0.583900471792347 0.198873293540525 1.1011747975562 0.498870892734463 0.374374754202775 1.21406112149014 0.457324827110535 0.213780613971426 1.18820578331772 0.96638590301481 0.327017963120729 1.52659185567176 0.810834976892885 0.251607418724374 1.00737277882436 0.713974868098404 0.1349839420972 0.961400078731258 1.00608917033448 0.500399141582288 1.21597823066856 0.950265978075541 0 1.42266820990471 0.651670374929173 0.323721774087754 1.04861676050591 0.88317038328426 0.336920438311383 1.28639678283445 1.07451986951839 0.161218935983986 1.46641115938581 1.16525488293621 0.342815162823814 1.48752140087814 1.09136998972857 0.321364187345405 1.38936744400442 0.9552660718789 0.510015932945135 1.38967657276795 0.785153175135302 0.322279193575443 1.60711835063007 1.06392103807954 0.254965484379862 1.33234364351274 1.22274910041574 0.314780820400078 0.941223563918734 1.156289225865 0.212626642975288 1.49281620039405 1.03581584876786 0.180475556773681 1.10231613125281 0.825819351115629 0.44058376169399 1.35806080522618 0.585250966996094 0.338420920898353 1.07538239022374 1.07655785473836 0.349489383374374 1.29689188294367 1.08098299194431 0.278316200232428
"Endosulfan" 0.669222488900269 1.37802235541716 1.54312889484982 0.137946184699822 1.46690671495029 1.82936479243334 0.631925682687104 1.14014642765615 0.100568901661861 0.265028626381129 1.17518391687344 0.208885032239157 0.867897662572796 1.26296089582308 1.79873562343099 0.46159787830211 1.00718995892766 0.401637053678239 0.67967513707249 1.24427058156564 0.420744988930496 0.655409411801787 0.967885285238918 0.606868397246725 0.295433106768949 1.30461258352171 1.53479660133533 0.536572506116227 1.26306651789778 0.591961076815824 0.337434002666365 1.07608659238038 1.21544451941262 0.222597072859359 1.1902968195281 1.38843344453687 0.415392715010484 1.23132693679066 1.289269750024 0.5293586356328 1.10189468945656 0.973647962698761 0.20672730121136 0.834694772182734 1.42266820990471 0 1.16081564461277 1.27122020887299 0.39225652904436 1.18489687006711 1.10997120860075 0.23700932837229 0.954336532235945 1.28514904911771 0.0845716519937574 1.17795870817178 1.27797353760568 0.336676354197024 0.90586415999117 1.36273607728179 0.259290928051751 0.925859951762199 0.952548891044423 0.213481342197958 0.984212521124689 1.44593280823509 0.392110647692814 0.865227482262143 1.44643661749107 0.152421331881855 1.33967739602152 1.37546429488832 0.507213182003136 1.14172699452912 1.21066951609452 0.0712796622326411 0.826721181080733 1.33354096842527 0.373966585912683 0.994865550561913 1.16923638927317 0.234311740871318 0.920819918863875 1.13220630167807 0.366679341643 1.18252359945946 1.17025554627731 0.28012115853226 0.935110643516381 1.33078633575994
"Methoxychlor" 0.846304381981334 0.112038632725816 1.00346995719391 1.40392990739117 0.330909621712834 1.19554677165955 1.01888317547284 0.125837295035193 1.16541482102948 1.53101234907247 0.171938399721376 1.05709869045219 1.15798992181755 0.10272306606988 1.13823281440013 0.994935522488932 0.258793763763689 0.864346669013106 0.894773173448466 0.0217131411257 0.845238733760849 0.836508913645492 0.253489065220809 0.65911532544462 1.56141682946029 0.0386288608303674 1.00154677493711 1.22300323832667 0.00291720479356008 0.674022645875521 1.07906422026178 0.32070854567507 0.773222956454296 1.34068679652001 0.164234530531991 0.837725946227212 0.807367665869796 0.0981399876258469 0.600098361408106 0.91960389296413 0.357111672126235 0.710638395400889 0.982804422534082 0.397037917912612 0.651670374929173 1.16081564461277 0 0.819738988724824 0.781160722379832 0.233997439013316 0.638687603607772 1.13441307716749 0.454608124807237 0.652777346601829 1.23226230881334 0.513651032649236 0.843056043674455 1.36662767564077 0.48549746774241 0.881125595984591 1.25018670168164 0.355586830369991 0.692341293656153 1.22895167591408 0.200572540267268 0.925261563117934 1.47622943760398 0.474663182200214 0.870578649714942 1.13891483965278 0.580587671617197 0.883049832325345 0.851351483848111 0.505795878961268 0.538447924984779 1.2293678965512 0.466513273791948 0.735272449736505 0.987042638177486 0.219782661122445 0.852375221590668 1.20898249826649 0.319801118470834 0.684292712041668 0.927191255061181 0.425047815758067 0.751287908373971 1.17019658738569 0.46645432051938 0.823082343710714
"Pentachlorophenol" 0.612277075898172 1.02282823719705 0.274355959337051 0.493140302919938 1.05436929103194 0.558454718080324 0.725408428552624 0.784952309436037 0.254625216558254 0.620222744601244 0.653196711653986 0.146309085980958 0.65976719444492 0.836556092678915 0.528160728093805 0.847255848068695 0.651995840707541 0.0464429354581237 0.618710260186956 0.88907646334553 0.0655508707103805 0.622849449576522 0.652147713589342 0.25167427902661 0.650627224989064 0.949418465301597 0.266705201374631 0.964816823796644 0.90787239967767 0.236766958595709 0.988463050863887 1.09709603063255 0.061306839846829 1.33436241701118 0.983257288654365 0.126376198635766 0.872113369068349 0.904438760873002 0.253613404222034 0.759598224971157 1.14173586624214 0.298891960534426 1.06918950208512 1.00708382699903 0.323721774087754 1.27122020887299 0.819738988724824 0 0.939508754569246 1.04971321862189 0.209978826025777 1.09626338586828 1.16606320273297 0.193215239104953 1.29913985852523 1.30792790579796 0.0237254688388791 1.27069697489076 1.16889062603698 0.0933752180489392 1.18601693161681 1.0415482383097 0.322177503565752 1.19538422793545 0.888596193234476 0.175398820528548 1.388175167388 1.13080793987183 0.181873829715352 1.15662535833063 1.39737569718604 0.105044499658225 0.76486301569757 1.29091460325634 0.28576539598973 1.33726690107432 1.09167094445486 0.143311032758047 0.914454737059368 0.934209752462026 0.13080379944657 1.16107411875585 0.619760737602429 0.166373338122124 0.905775990861653 1.22813106417042 0.105660855958118 1.09509411453682 1.16696407831243 0.0660448512416844
"2,4-Dichlorophenoxyacetic acid (2,4-D)" 0.408766310152336 1.03214699360265 1.21365431709242 0.483821546514337 1.09890553760296 1.4939257246634 0.478997344624753 0.794271065841637 0.245306460152654 0.610903988195644 0.784008887192108 0.136990329575358 0.725240846101849 0.881804257271822 1.4570632759328 0.339262056029031 0.661314597113141 0.0557616918637238 0.444725053431486 0.89839521975113 0.0748696271159806 0.390383413282088 0.576526204852411 0.26099303543221 0.641308468583464 0.958737221707197 1.20615768511144 0.556264792056797 0.91719115608327 0.246085715001309 0.345062914439265 0.751682139244129 0.879868957565257 0.55952830772514 0.831805595993298 1.04668221176392 0.100530175718944 0.858866343974822 0.918163261671896 0.330909028650271 0.786080865785461 0.643243079855673 0.201694601134139 0.507521354616437 1.04861676050591 0.39225652904436 0.781160722379832 0.939508754569246 0 0.83901114747847 0.75581292765263 0.36605719978311 0.666681768891283 0.921697098032171 0.455693314129286 0.897675268968286 0.950521925853471 0.596058174305385 0.62709757358109 1.0328741707572 0.479067562037334 0.601717297008886 0.618340278430249 0.4524305796476 0.619752576995663 1.11420562919706 0.699663930149326 0.578605797661463 1.10389779258061 0.358704212618679 1.05571548453266 1.04436370506264 0.256299590161608 0.862794583944904 0.83607913005149 0.46335111994095 0.530574804758655 0.979174236905271 0.274415167467436 0.638944483813315 0.85728491197982 0.43671321761301 0.528565829935925 0.785487923362162 0.205232038112739 0.878686678331042 0.834383269096947 0.410514460900469 0.650832500796298 0.992905956099288
"Aldicarb" 0.998672708725278 0.0994493393752972 1.23744691030443 1.61541787949228 0.31263083482264 1.42524138696128 1.16322722309753 0.337325267136307 1.3769027931306 1.74250032117359 0.405927185590385 1.2685866625533 1.33158766961259 0.265453323041148 1.36714133618588 1.1085421186317 0.470281735864803 1.07583464111422 1.04930574491565 0.233201113226814 1.05672670586196 0.985979762974311 0.435165046817137 0.870603297545734 1.77290480156141 0.172859111270746 1.2355415043642 1.34226056164283 0.214405176894674 0.885510617976635 1.16910486284676 0.140585050220071 1.00113687572046 1.38565785592654 0.0729066761911224 1.07140142407019 0.890170996749025 0.177188205489377 0.834023050192873 1.04535276537431 0.154314559791522 0.915686267518504 1.03311507886358 0.351625628722336 0.88317038328426 1.18489687006711 0.233997439013316 1.04971321862189 0.83901114747847 0 0.861786303455909 1.20486416970223 0.305266191782803 0.88625892650499 1.26367678892164 0.287437381230839 1.07280052762939 1.43490713326645 0.351630906739906 1.11361840927551 1.31801327714402 0.266397157685307 0.894675097178975 1.28994446949126 0.233068036077354 1.15903129638138 1.53578301409575 0.364871719964601 1.10457505279016 1.1930379292291 0.347799190281186 1.11589035296457 0.968741068483645 0.286202581040938 0.770968700784418 1.24841101944976 0.382296029902519 0.968937848703986 1.08240136666989 0.202556311438307 1.07440071192079 1.27560507355845 0.495028356915502 0.908281635800235 1.01630527936942 0.195736929306752 0.976575607304242 1.24756099900051 0.323475502018933 1.05553867684351
"Carbaryl" 0.484682401609577 0.895917074836524 0.469950244708353 0.62005146528046 0.906141769449122 0.741257114464864 0.631673805288225 0.658041147075515 0.381536378918777 0.747133906961766 0.482471313636792 0.27322024834148 0.642135179106038 0.671522123088853 0.701992039116702 0.719936855995482 0.525084678347019 0.0804682269023984 0.506421520849047 0.762165300985008 0.0613602916501417 0.490224627624122 0.448378881167471 0.124763116666088 0.777538387349586 0.822507302941075 0.463667323614628 0.877586623931904 0.780961237317148 0.109855796235187 0.856393908499118 0.898053823302706 0.150792256444958 1.19834384352323 0.798867826300532 0.294697685574737 0.699185448390648 0.729678056514181 0.205894677004257 0.627729222487599 0.943356956541515 0.164197400386881 0.904103337291348 0.797839671278815 0.336920438311383 1.10997120860075 0.638687603607772 0.209978826025777 0.75581292765263 0.861786303455909 0 0.957759199037885 0.959341101433204 0.180850036518288 1.14694601669243 1.109639138966 0.229308028714748 1.15309309475277 0.960624486330906 0.297317953035721 1.05753035039488 0.834931355399564 0.173179861051865 1.06027968449066 0.686516128194144 0.371218509845371 1.27255842847685 0.9218170085261 0.350435112150818 1.00885046704917 1.20746439038912 0.305914678811702 0.61433176573332 1.09087457154029 0.164536184790262 1.17858940987114 0.882140054031426 0.22422974484362 0.773234228809984 0.732427893623191 0.213714103345574 1.02776581379344 0.411704126835583 0.0471372460643338 0.752336376944532 1.03294050890489 0.116744356784536 0.965078589171431 0.959571091600661 0.247140539226522
"Imidacloprid" 0.483992566173626 1.53169368332349 1.36186910331319 0.0157251432065069 1.45825460322006 1.64902348281683 0.410478679589824 1.29381775556248 0.25424022956819 0.1113572984748 1.11384126598407 0.362556360145486 0.635725506540477 1.23245410779499 1.62337511951194 0.252061225428741 1.16086128683399 0.555308381584568 0.482004217018559 1.39794190947197 0.574416316836825 0.473972215595989 0.909639399349891 0.760539725153055 0.141761778862619 1.45828391142804 1.35308780786759 0.301739877528481 1.41673784580411 0.745632404722153 0.111924418043362 1.11653787525874 1.04460632962718 0.240586791165388 1.19581705614958 1.21865461640345 0.327621454032475 1.21705706390033 1.15141332178156 0.336675181829551 1.14973718136935 0.807019320478455 0.189148389551998 0.871497004722336 1.28639678283445 0.23700932837229 1.13441307716749 1.09626338586828 0.36605719978311 1.20486416970223 0.957759199037885 0 1.02223633966925 1.13793473238532 0.220977476804971 1.25315212593821 1.09992242886391 0.232348146993316 0.979099973226147 1.18462731345308 0.115837113875486 0.965834940785344 0.789644656679974 0.103665170748721 0.983233048080559 1.2676766040729 0.343653994452004 0.93256927760748 1.27627964331073 0.0845920053401584 1.41329521558668 1.19798063693439 0.345224784279425 1.21756396885951 1.07958493984523 0.278285744358781 0.886895427463174 1.17584003405619 0.184525745001514 1.00419489350929 0.984052332596412 0.075827392250723 0.852433371224922 0.972562157865264 0.218524981347539 1.24038980388478 1.00082231521771 0.0540649454553935 1.00507974916662 1.15909855596067
"Chlorpyrifos" 0.940285232727027 0.0898302301869696 1.39399017156515 1.42613830993001 0.616683371287386 1.61720388042929 1.08137460999215 0.14804569757404 1.18762322356833 1.55322075161132 0.600918213158344 1.07930709299103 1.29032930576293 0.531024957364943 1.56305979464534 0.98539388510858 0.281002166302536 0.886555071551953 0.990660661424616 0.0439215436645469 0.867447136299696 0.924017398814957 0.515188944739807 0.681323727983467 1.58362523199914 0.0164204582915206 1.39025553821323 1.21516879327184 0.0251256073324069 0.696231048414368 1.01172807641857 0.16474197142568 1.10941871179687 1.16899336572626 0.355122842858219 1.21739010570596 0.74345277471192 0.451242437125129 0.994098642165934 0.943375372037586 0.166160675604371 0.961291430327489 0.836717132033919 0.18390109493969 1.07451986951839 0.954336532235945 0.454608124807237 1.16606320273297 0.666681768891283 0.305266191782803 0.959341101433204 1.02223633966925 0 1.03567032084767 1.03741087808646 0.231207222769845 1.18704026622291 1.24137294714614 0.0514263618463999 1.24458123283135 1.12781464786676 0.124515915614076 0.935828724896174 1.09320162715342 0.289508086510375 1.30452161481221 1.33012563139696 0.0900748246280883 1.26050129590691 0.992681460802881 0.391151629457422 1.24999655839686 0.860855840655103 0.196117103156478 0.916517462317382 1.0110494662547 0.13611050338942 1.11799995478843 0.936719058901526 0.249203580389567 1.15682423963165 1.08564844031684 0.547925310865092 1.00597489433212 0.867097228578179 0.229479031782642 1.0752827012311 1.07110486264052 0.0203755132111302 1.18805051061587
"Diazinon" 0.665326173422784 0.755158106830062 0.35852074669748 0.760810433286922 0.8664838560266 0.59882153586029 0.808885348879743 0.517282179069053 0.522295346925238 0.887892874968228 0.481795650147212 0.413979216347942 0.79587404660541 0.657748013308034 0.552271833396468 0.900783902452995 0.384325710340557 0.22122719490886 0.685786800205079 0.621406332978546 0.202119259656604 0.671049571922553 0.523531709911216 0.0159958513403741 0.918297355356048 0.681748334934613 0.355125248976449 1.05466871669151 0.640202269310686 0.0309031717712753 1.03711361304301 0.948448459575931 0.177198937021642 1.37851114674913 0.816950106449693 0.185430293938977 0.87173926339342 0.73102676763426 0.0606425401092289 0.808574399732038 0.991440237626816 0.34172611294032 1.0786674792219 0.891849862649755 0.161218935983986 1.28514904911771 0.652777346601829 0.193215239104953 0.921697098032171 0.88625892650499 0.180850036518288 1.13793473238532 1.03567032084767 0 1.32457829110662 1.15601861886716 0.216138394836388 1.33389187873217 1.04524015082049 0.231501917638223 1.23828197380425 0.912278257716057 0.353333311296224 1.24064844787946 0.749130566839409 0.273352779255333 1.45333362463017 1.01199853319057 0.224837883102541 1.18767118249781 1.23336478660156 0.231754782494173 0.79381245815521 1.14226411653045 0.11925069897623 1.35440945514944 0.977978259067099 0.0832579723291868 0.953425766628974 0.793253057474157 0.290926265562972 1.20829281264282 0.507399018239552 0.17750595228625 0.930774723891323 1.07201887716063 0.191860007110976 1.14581595846651 1.03921820960115 0.174631345896574
"Parathion" 0.689726151498577 1.49694931300758 1.5685360529033 0.0190192271094027 1.54213891980012 1.85555899559831 0.630855288169959 1.25907338524657 0.21949585925228 0.146101668790709 1.23945502881531 0.327811989829577 0.855362122504309 1.33394082159341 1.82729852455478 0.467428364937981 1.12611691651808 0.520564011268659 0.694054501995217 1.36319753915606 0.539671946520915 0.677531927587072 1.03196537307754 0.725795354837145 0.176506149178529 1.42353954111213 1.559970479551 0.503828217023723 1.3819934754882 0.710888034406244 0.331595641560115 1.15700654561821 1.24508444345976 0.138713697873448 1.26711278571854 1.4189390185695 0.464349477550397 1.30512958953501 1.33210979018381 0.544831402301469 1.18359435900873 1.00427816077926 0.258218461155923 0.914513297051567 1.46641115938581 0.0845716519937574 1.23226230881334 1.29913985852523 0.455693314129286 1.26367678892164 1.14694601669243 0.220977476804971 1.03741087808646 1.32457829110662 0 1.26174509734874 1.30446695054347 0.262623042955129 0.989211484610815 1.38937424214963 0.20480048165212 1.00635121030523 0.984626472307695 0.162051911143651 1.05940204632296 1.47264848471226 0.308696298199432 0.948088056177515 1.47688510108249 0.144772092191374 1.42350169657502 1.40242241525011 0.535243466654329 1.22551531302262 1.25560208429822 0.0667475343895731 0.908906961432931 1.36902410435998 0.38738627219944 1.07166296553854 1.19201261621776 0.191671228560623 0.98226358728372 1.16633129874021 0.395099617059603 1.26520061012414 1.20038821247489 0.251085838230461 1.01829387838472 1.36032185758935
"N-Methyl-2-pyrrolidone (NMP)" 1.15401151503335 0.237099515954375 1.51178931194787 1.75306805607136 0.537182757800653 1.70913962431339 1.30206436805035 0.474975443715385 1.51455296970968 1.88015049775267 0.683534576584664 1.40623683913238 1.50174057383479 0.552737839653255 1.65163700374506 1.21310152005482 0.607931912443881 1.2134848176933 1.20491789764552 0.370851289805892 1.19437688244104 1.13856565229402 0.663102048403743 1.00825347412481 1.91055497814049 0.310509287849824 1.5092931802292 1.44410705295824 0.352055353473752 1.02316079455571 1.24266070578368 0.211657966643091 1.25542426649405 1.39509843426068 0.360039337221696 1.3413406057509 0.972880188678797 0.4645007132676 1.10697752816745 1.1673663282017 0.166322612981521 1.13730158687899 1.06709899950994 0.402336272143349 1.16525488293621 1.17795870817178 0.513651032649236 1.30792790579796 0.897675268968286 0.287437381230839 1.109639138966 1.25315212593821 0.231207222769845 1.15601861886716 1.26174509734874 0 1.33029630704638 1.47107864299168 0.274755230307596 1.37825189479569 1.35806309811484 0.317100931963388 1.11348778368139 1.32286850448137 0.425463710444597 1.4293101378672 1.55790957990533 0.320586869433752 1.37807565719112 1.22219873446843 0.161797166049128 1.38174903171835 1.08538234160943 0.036231724674948 1.03811591208816 1.23206288257875 0.367236791219903 1.23925168847986 1.1667702621627 0.379635030719535 1.3172070943365 1.31599457651992 0.710706540385225 1.15676672968752 1.09723951736091 0.0924955221282186 1.2262706249362 1.30220539024509 0.248073261255652 1.32037391991585
"Trichloroethane" 0.616203088833774 1.05261137538805 0.265409065072122 0.463357164728935 1.07804845315459 0.551458720012549 0.724527856140908 0.81473544762704 0.224842078367252 0.590439606410241 0.676728800436478 0.116525947789956 0.650757406613995 0.860231296032656 0.523474708195976 0.850036300716119 0.681778978898543 0.0762260736491264 0.620697937632551 0.918859601536533 0.0953340089013831 0.6273455973919 0.673597059237343 0.281457417217613 0.620844086798061 0.9792016034926 0.257311746230611 0.962248240176095 0.937655537868673 0.266550096786711 0.991471295715986 1.11934435800857 0.0786778756849316 1.33730726906135 1.00649502158588 0.131382356011258 0.881388055678507 0.927966449254195 0.276654830843535 0.763301287405559 1.16406517957461 0.308092873347218 1.07682755810255 1.02706030838265 0.342815162823814 1.27797353760568 0.843056043674455 0.0237254688388791 0.950521925853471 1.07280052762939 0.229308028714748 1.09992242886391 1.18704026622291 0.216138394836388 1.30446695054347 1.33029630704638 0 1.27125100938119 1.18936449060416 0.0849074319620694 1.18814660248851 1.06253631483155 0.332292432855672 1.19840051139843 0.910407703241513 0.168185251596154 1.38830731888907 1.15094074497453 0.183656062303048 1.16149743229002 1.42041502504483 0.0980741379573166 0.77107163452754 1.31308363927222 0.309468463014015 1.34354230146299 1.1114390231705 0.162453462214034 0.918898192288338 0.956077277091364 0.124348238507587 1.16390037519574 0.640221597327766 0.184495184907287 0.911973831944579 1.25077507588819 0.120073751118577 1.09759459820949 1.18774626030906 0.0740256754116188
"Trichloroethene" 0.668795950610002 1.82795780492138 1.52596063585199 0.311989264804394 1.69057811035362 1.81107976249088 0.549123821367222 1.59008187716037 0.550504351166077 0.184906823123087 1.34275355331864 0.658820481743373 0.720504140310087 1.46441256628746 1.79088571119673 0.433508409083728 1.45712540843187 0.851572503182455 0.653538188677198 1.69420603106986 0.870680438434712 0.662884419930362 1.13983353246885 1.05680384675094 0.154502342735267 1.75454803302593 1.51680229693596 0.340268952458372 1.713001967402 1.04189652632004 0.304160146975172 1.34297610245486 1.22377836065425 0.146773210755401 1.42731228589155 1.39601707453139 0.55945237849166 1.44939922692288 1.3530313482917 0.526156124846217 1.37472547291424 0.994945429607567 0.405711453364726 1.0975131003697 1.48752140087814 0.336676354197024 1.36662767564077 1.27069697489076 0.596058174305385 1.43490713326645 1.15309309475277 0.232348146993316 1.24137294714614 1.33389187873217 0.262623042955129 1.47107864299168 1.27125100938119 0 1.19632594846883 1.3544985535807 0.117107614184701 1.1917246921414 0.980928860837073 0.148210506102189 1.21485919590175 1.43617830981753 0.119627425698437 1.15132233661465 1.45252389420596 0.248945566091379 1.63225005426041 1.36828001041974 0.556471989952316 1.435144501113 1.28581835684272 0.325605230667864 1.10740353658859 1.36384050875025 0.396492029021169 1.23497765028183 1.15014523542445 0.159347283739945 1.08146364653935 1.16229055752933 0.444824183895468 1.46328674024545 1.18205449405237 0.199790654663498 1.22348934836318 1.3355870774306
"Methyl tert-butyl ether (MTBE)" 0.915937612663005 0.148408362580919 1.40274131693516 1.36756017753606 0.663988535216911 1.63183457576881 1.05232119755153 0.0894675651800905 1.12904509117438 1.49464261921737 0.623966079354604 1.02072896059709 1.26640560331065 0.566962146679689 1.57862005402224 0.950703006956174 0.222424033908587 0.827976939158004 0.965851435046524 0.0146565887294026 0.808869003905747 0.899244111437552 0.52210409253211 0.622745595589517 1.52504709960519 0.0749985906854701 1.39868934099567 1.17880837703962 0.0334525250615426 0.637652916020418 0.971993877353737 0.211981892416948 1.11124592667437 1.12154348371954 0.39744142326202 1.22511669091676 0.707050628498107 0.489996539902947 1.00589575860936 0.912162687104539 0.21691698274714 0.953784744320949 0.792554627325824 0.167908448069752 1.09136998972857 0.90586415999117 0.48549746774241 1.16889062603698 0.62709757358109 0.351630906739906 0.960624486330906 0.979099973226147 0.0514263618463999 1.04524015082049 0.989211484610815 0.274755230307596 1.18936449060416 1.19632594846883 0 1.249485040028 1.0834205944257 0.136450471828035 0.92784098511702 1.04811556871783 0.307927937167314 1.31168891362074 1.28357934294903 0.050023623963949 1.26977519881948 0.947443531025899 0.436150898530631 1.25542526012816 0.829395086774404 0.238837559698655 0.926494644967246 0.961844522970237 0.100595914795398 1.12689930589403 0.899022275139817 0.271926521507621 1.15388466118319 1.04139756401395 0.549150492699628 1.00683519492064 0.829324972818691 0.279952158002278 1.07572624140904 1.02859210801633 0.0310509540811648 1.19356383305318
"Perfluorohexane sulfonate (PFHxS)" 0.701009837976058 1.02390827183642 0.181232825348491 0.492060268280564 1.09605911959542 0.466638199051601 0.806916397232534 0.786032344075411 0.25354518191888 0.61914270996187 0.711299050007669 0.145229051341584 0.721995003820243 0.889142074041328 0.438753015741897 0.93451137054466 0.653075875346915 0.0475229700974977 0.704932775831064 0.890156497984904 0.0666309053497544 0.712223825163997 0.729441763882039 0.252754313665984 0.64954719034969 0.950498499940971 0.173436246866358 1.04284957915329 0.908952434317044 0.237846993235083 1.07600190518962 1.16859600674299 0.153860175871123 1.42178360038376 1.04533371595962 0.0729630206915604 0.965086911269122 0.961532629888907 0.289953884755312 0.848046761998805 1.21257679997273 0.391713214861408 1.16133374458057 1.08962032132406 0.321364187345405 1.36273607728179 0.881125595984591 0.0933752180489392 1.0328741707572 1.11361840927551 0.297317953035721 1.18462731345308 1.24458123283135 0.231501917638223 1.38937424214963 1.37825189479569 0.0849074319620694 1.3544985535807 1.249485040028 0 1.27230723273895 1.12016655728644 0.415324670559906 1.28291250688388 0.963296755319684 0.0832801271898395 1.47123048258528 1.21268552957864 0.10927766956722 1.24638843472199 1.46129330633744 0.0140232574483361 0.855910196510721 1.36270772680592 0.342711370648961 1.42838899836779 1.17479412686246 0.155347236300289 1.00375494618215 1.00848529503821 0.204781110619062 1.24834942001646 0.701340167990566 0.256350429539182 0.996820159920065 1.29629729749929 0.198878678907272 1.18192693234943 1.24632338262162 0.0580819696517758
"Perfluorononanoic acid (PFNA)" 0.576592596646117 1.67391817433358 1.44702194022352 0.157949634216592 1.57367964431248 1.73357705056463 0.476914396611651 1.43604224657257 0.396464720578275 0.0308671925352856 1.2289577935405 0.504780851155571 0.676947685570119 1.34828709443518 1.71054937506583 0.339589036545924 1.30308577784407 0.697532872594653 0.567454930127943 1.54016640048206 0.71664080784691 0.568695464993986 1.02514231221728 0.90276421616314 0.000462712147465871 1.60050840243813 1.43804107006611 0.307956360571211 1.5589623368142 0.887856895732238 0.201219719475928 1.22702751628378 1.13659347871509 0.154993894784732 1.31020801549651 1.31007947187173 0.443448598202215 1.33255746966659 1.25448674171233 0.430379679979458 1.25923415348723 0.902771950316733 0.291130580872042 0.981630243784185 1.38936744400442 0.259290928051751 1.25018670168164 1.18601693161681 0.479067562037334 1.31801327714402 1.05753035039488 0.115837113875486 1.12781464786676 1.23828197380425 0.20480048165212 1.35806309811484 1.18814660248851 0.117107614184701 1.0834205944257 1.27230723273895 0 1.07590715869491 0.887031735710493 0.0458696406498883 1.09775158645694 1.35483635776677 0.228422210728658 1.03784569431758 1.36724971234392 0.139924749400416 1.51891504492245 1.28589756723027 0.451103060856087 1.32224034517193 1.18477195929511 0.271440389072253 0.993293030244323 1.2723894338098 0.2892759588548 1.11794256387458 1.06937206197287 0.0425163179477164 0.967551327406751 1.06961028612292 0.331882663646319 1.34850812746376 1.09373331623289 0.0924939340485192 1.11017844294642 1.24999014746903
